formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C4H10N3O4	[M + H2O - H]-	C4H11N3O5-	Carbohydrates	0.831	Aminosugars and aminoglycosides	0.209	Polyamines	0.198	Organic oxygen compounds	1.000	Organooxygen compounds	0.987	Carbohydrates and carbohydrate conjugates	0.548			Carbohydrates and carbohydrate conjugates	0.548	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	181.071	38	0.628	832265334866420812	832264725119447329	832264725111058720	32	
1	C4H10N3O5	[M - H2O - H]-	C4H7N3O4-	Carbohydrates	0.525	Aminosugars and aminoglycosides	0.133	Aminoacids	0.080	Organic oxygen compounds	1.000	Organooxygen compounds	0.987	Alcohols and polyols	0.962	Secondary alcohols	0.774	Secondary alcohols	0.774	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Polyols; Organic zwitterions; Organic 1,3-dipolar compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	161.045	44	0.727	832265336858716011	832264725345939765	832264725341745460	36	
1	C6H8N3O5	[M + H2O - H]-	C6H9N3O6-	Amino acids and Peptides	0.670	Small peptides	0.979	Aminoacids	0.971	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.975	Amino acids and derivatives	0.974	Alpha amino acids	0.646	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Alpha amino acids; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	219.050	44	0.736	832265338586770088	832264725408854330	832264725404660025	37	
2	C5H8N3O4	[M + CH2O2 - H]-	C6H9N3O6-	Amino acids and Peptides	0.975	Small peptides	0.992	Aminoacids	0.994	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.987	Amino acids and derivatives	0.986	Alpha amino acids	0.821	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	219.050	44	0.736	832265338586770089	832264725408854330	832264725404660025	37	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.987	Nicotinic acid alkaloids	0.993	Pyridine alkaloids	0.993	Organoheterocyclic compounds	0.973	Pyridines and derivatives	0.829	Methylpyridines	0.854			Methylpyridines	0.854	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.097	45	0.744	832265335776585220	832264802038797638	832264802034603333	1876	
2	C6H8	[M + C2H3N + H]+	C8H12N+	Fatty acids	0.874	Fatty acyls	0.904	Hydrocarbons	0.311	Hydrocarbons	0.986	Unsaturated hydrocarbons	0.956	Unsaturated aliphatic hydrocarbons	0.953			Unsaturated aliphatic hydrocarbons	0.953	Organic compounds; Hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	122.097	45	0.744	832265335776585221	832264802038797638	832264802034603333	1876	
1	C3H4Cl2O3	[M + H]+	C3H5Cl2O3+	Fatty acids	0.843	Fatty Acids and Conjugates	0.881	Halogenated fatty acids	0.978	Organic acids and derivatives	0.627	Carboxylic acids and derivatives	0.621	Carboxylic acids	0.515			Carboxylic acids	0.515	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Carboxylic acids; Organochlorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	158.961	45	0.748	832265337785657590	832264802089129291	832264802084934986	1877	
2	C3H5O3P	[M + K]+	C3H5KO3P+	Fatty acids	0.456	Fatty Acids and Conjugates	0.088	Halogenated fatty acids	0.022	Organic oxygen compounds	0.995	Organooxygen compounds	0.721					Organooxygen compounds	0.721	Organic compounds; Organooxygen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	158.961	45	0.748	832265337785657591	832264802089129291	832264802084934986	1877	
1	C2HF3O2	[M - H]-	C2F3O2-	Fatty acids	0.884	Fatty Acids and Conjugates	0.937	Halogenated fatty acids	0.948	Organic acids and derivatives	0.970	Carboxylic acids and derivatives	0.968	Alpha-halocarboxylic acids and derivatives	0.927	Alpha-halocarboxylic acids	0.954	Alpha-halocarboxylic acids	0.954	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Alpha-halocarboxylic acids and derivatives; Carbonyl compounds; Alkyl halides; Alpha-halocarboxylic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	112.985	48	0.797	832265334962889871	832264724989423895	832264724989423894	30	
1	C9H6O3	[M + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.686	Coumarins	0.724	Naphthoquinones	0.570	Benzenoids	0.992	Phenols	0.686	1-hydroxy-2-unsubstituted benzenoids	0.644			1-hydroxy-2-unsubstituted benzenoids	0.644	Organic compounds; Phenols; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	163.039	48	0.807	832265333486494343	832264801967494465	832264801967494464	1875	
2	C8H4O	[M + CH2O2 + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.651	Phenylpropanoids (C6-C3)	0.407	Cinnamic acids and derivatives	0.279	Benzenoids	0.970							Benzenoids	0.970	Organic compounds; Aldehydes; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	163.039	48	0.807	832265333486494344	832264801967494465	832264801967494464	1875	
2	C9HO4S2	[M - H]-	C9O4S2-	Shikimates and Phenylpropanoids	0.798	Tropolones	0.290	Tropolones and derivatives (Shikimate)	0.129	Organoheterocyclic compounds	0.978	Thienothiophenes	0.559					Thienothiophenes	0.559	Organic compounds; Organoheterocyclic compounds; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Thienothiophenes; Organic oxygen compounds; Chemical entities	235.925	57	0.951	832265341556338719	832264725706649939	832264725706649938	42	
1	C10H14O3	[M + H]+	C10H15O3+	Terpenoids	0.636	Sesquiterpenoids	0.387	Macrolide lactones	0.077	Organic acids and derivatives	0.918	Carboxylic acids and derivatives	0.898	Carboxylic acid derivatives	0.688	Carboxylic acid esters	0.572	Carboxylic acid esters	0.572	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.102	58	0.964	832265342684607054	832264802156238160	832264802156238159	1878	
2	C10H16O4	[M - H2O + H]+	C10H15O3+	Fatty acids	0.591	Fatty Acids and Conjugates	0.298	Dicarboxylic acids	0.105	Lipids and lipid-like molecules	0.572							Lipids and lipid-like molecules	0.572	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.102	58	0.964	832265342684607055	832264802156238160	832264802156238159	1878	
3	C9H12O	[M + CH2O2 + H]+	C10H15O3+	Terpenoids	0.709	Monoterpenoids	0.635	Menthane monoterpenoids	0.523	Organic oxygen compounds	0.994	Organooxygen compounds	0.989	Carbonyl compounds	0.591			Carbonyl compounds	0.591	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.102	58	0.964	832265342684607056	832264802156238160	832264802156238159	1878	
4	C5H13FN3O3	[M + H]+	C5H14FN3O3+	Amino acids and Peptides	0.419	Small peptides	0.518	Aminoacids	0.509	Organic acids and derivatives	0.616	Carboxylic acids and derivatives	0.713	Carboxylic acids	0.619			Carboxylic acids	0.619	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Amines; Primary amines; Alkyl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	183.102	58	0.964	832265342684607057	832264802156238160	832264802156238159	1878	
5	C5H15FN3O4	[M - H2O + H]+	C5H14FN3O3+	Amino acids and Peptides	0.692	Small peptides	0.868	Aminoacids	0.850	Organic acids and derivatives	0.830	Carboxylic acids and derivatives	0.827	Amino acids, peptides, and analogues	0.625	Amino acids and derivatives	0.623	Alpha amino acids and derivatives	0.513	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Amines; Primary amines; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	183.102	58	0.964	832265342684607058	832264802156238160	832264802156238159	1878	
6	C4H11FN3O	[M + CH2O2 + H]+	C5H14FN3O3+	Alkaloids	0.302	Small peptides	0.177	Halogenated fatty acids	0.247	Organoheterocyclic compounds	0.535							Organoheterocyclic compounds	0.535	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	183.102	58	0.964	832265342684607059	832264802156238160	832264802156238159	1878	
1	C8H4O3	[M + H]+	C8H5O3+	Polyketides	0.803	Cyclic polyketides	0.822	Phthalide derivatives	0.670	Organoheterocyclic compounds	0.922	Benzofurans	0.901	Benzofuranones	0.949	Phthalic anhydrides	0.962	Phthalic anhydrides	0.962	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Phthalic anhydrides; Carboxylic acid anhydrides; Benzofuranones; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	149.023	64	1.074	832265337353644035	832264802231735637	832264802231735636	1879	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.741	Nicotinic acid alkaloids	0.849	Pyridine alkaloids	0.847	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.947	Tertiary amines	0.885	Dialkylarylamines	0.837	Organic compounds; Organonitrogen compounds; Aniline and substituted anilines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.097	69	1.146	832265327492832208	832264802667943293	832264802667943292	1887	
1	C8H4O3	[M + H]+	C8H5O3+	Polyketides	0.795	Cyclic polyketides	0.815	Phthalide derivatives	0.658	Organoheterocyclic compounds	0.902	Benzofurans	0.891	Benzofuranones	0.944	Phthalic anhydrides	0.958	Phthalic anhydrides	0.958	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Phthalic anhydrides; Carboxylic acid anhydrides; Benzofuranones; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	149.023	70	1.163	832265341065604860	832264802579862899	832264802579862898	1885	
1	C4H3F2NO2	[M + Na]+	C4H3F2NNaO2+	Fatty acids	0.874	Fatty Acids and Conjugates	0.604	Halogenated fatty acids	0.965	Organic acids and derivatives	0.741	Carboxylic acids and derivatives	0.758					Carboxylic acids and derivatives	0.758	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organofluorides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158.003	70	1.173	832265332869931443	832264802768606599	832264802764412294	1889	
1	C9H15NO3Si	[M + H]+	C9H16NO3Si+	Fatty acids	0.900	Small peptides	0.530	Aminoacids	0.302	Organic acids and derivatives	0.994	Carboxylic acids and derivatives	0.983	Amino acids, peptides, and analogues	0.778	Amino acids and derivatives	0.776	Amino acids and derivatives	0.776	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214.090	74	1.229	832265332576330112	832264802303038810	832264802303038809	1880	
2	C8H13N4OS	[M + H]+	C8H14N4OS+	Alkaloids	0.607	Histidine alkaloids	0.175	Imidazole alkaloids	0.177	Organosulfur compounds	0.952	Thioethers	0.754	Aryl thioethers	0.779	Alkylarylthioethers	0.845	Alkylarylthioethers	0.845	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Triazines; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; 1,2,4-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	214.090	74	1.229	832265332576330113	832264802303038810	832264802303038809	1880	
3	C10H15NO2S	[M + H]+	C10H16NO2S+	Alkaloids	0.670	Nicotinic acid alkaloids	0.052	Phenylalanine-derived alkaloids	0.591	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Benzenesulfonamides	0.996			Benzenesulfonamides	0.996	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214.090	74	1.229	832265332576330114	832264802303038810	832264802303038809	1880	
