formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
3	C5H12N3O7	[M - H]-	C5H11N3O7-	Carbohydrates	0.770	Aminosugars and aminoglycosides	0.299	Aminosugars	0.188	Organic oxygen compounds	1.000	Organooxygen compounds	0.986	Carbohydrates and carbohydrate conjugates	0.958	Monosaccharides	0.960	Monosaccharides	0.960	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.061	92	1.537	852608693812615256	852601184766520934	852601184762326629	14	
4	C4H10N3O5	[M + CH2O2 - H]-	C5H11N3O7-	Carbohydrates	0.900	Aminosugars and aminoglycosides	0.272	Monosaccharides	0.260	Organic oxygen compounds	1.000	Organooxygen compounds	0.991	Carbohydrates and carbohydrate conjugates	0.932	Monosaccharides	0.914	Monosaccharides	0.914	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Organic 1,3-dipolar compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.061	92	1.537	852608693812615257	852601184766520934	852601184762326629	14	
1	C6H14N4O2	[M + H]+	C6H15N4O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Amino acids and derivatives	1.000	L-alpha-amino acids	0.559	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175.119	93	1.547	852608698082418082	852601230924842029	852601230924842028	1129	
1	C6H13NO6P	[M + Na]+	C6H13NNaO6P+	Amino acids and Peptides	0.820	Small peptides	0.768	Aminoacids	0.636	Organic acids and derivatives	0.908	Carboxylic acids and derivatives	0.833	Amino acids, peptides, and analogues	0.579	Amino acids and derivatives	0.580	Alpha amino acids and derivatives	0.539	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	249.037	93	1.556	852608707775456245	852601231113585729	852601231113585728	1133	
2	C5H12N3O5S	[M + Na]+	C5H12N3NaO5S+	Amino acids and Peptides	0.980	Small peptides	0.974	Aminoacids	0.954	Organic acids and derivatives	0.985	Carboxylic acids and derivatives	0.933	Amino acids, peptides, and analogues	0.852	Amino acids and derivatives	0.851	Alpha amino acids	0.829	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	249.037	93	1.556	852608707775456246	852601231113585729	852601231113585728	1133	
1	C6H12O6	[M - H]-	C6H11O6-	Carbohydrates	1.000	Saccharides	1.000	Monosaccharides	0.997	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.972	Acyloins	0.835	Acyloins	0.835	Organic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Aldehydes; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Acyloins; Polyols; Beta-hydroxy aldehydes; Alpha-hydroxy ketones; Beta-hydroxy ketones; Alpha-hydroxyaldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.056	93	1.558	852608697071590592	852601184842018411	852601184837824106	15	
2	C5H10O4	[M + CH2O2 - H]-	C6H11O6-	Carbohydrates	0.996	Saccharides	0.999	Monosaccharides	0.994	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.840	Monosaccharides	0.669	Monosaccharides	0.669	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.056	93	1.558	852608697071590593	852601184842018411	852601184837824106	15	
1	C5H13NO	[M + H]+	C5H14NO+	Fatty acids	0.823	Fatty acyls	0.074	Sphingoid bases	0.221	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Quaternary ammonium salts	0.736			Quaternary ammonium salts	0.736	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Quaternary ammonium salts; Amines; Alkanolamines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	104.107	93	1.558	852608696723463268	852601230891287592	852601230891287591	1128	
1	C15H22N3O7S	[M - H]-	C15H21N3O7S-	Carbohydrates	0.253	Eicosanoids	0.200	Purine nucleosides	0.092	Organic acids and derivatives	0.984	Carboxylic acids and derivatives	0.985	Amino acids, peptides, and analogues	0.837	Amino acids and derivatives	0.841	Alpha amino acids	0.543	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Polyols; Alpha amino acids; Primary amines; 1,2-diols; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552184	852601184900738672	852601184896544367	16	
2	C14H20N3O5S	[M + CH2O2 - H]-	C15H21N3O7S-	Carbohydrates	0.695	Nucleosides	0.078	Aminoglycosides	0.104	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.581	Glycosyl compounds	0.558	Glycosyl compounds	0.558	Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioethers; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Polyols; 1,2-diols; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552185	852601184900738672	852601184896544367	16	
3	C21H16N4O4	[M - H]-	C21H15N4O4-	Alkaloids	0.749	Anthranilic acid alkaloids	0.105	Chalcones	0.048	Benzenoids	1.000	Benzene and substituted derivatives	0.940	Diphenylmethanes	0.522			Diphenylmethanes	0.522	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Diphenylmethanes; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552186	852601184900738672	852601184896544367	16	
4	C20H14N4O2	[M + CH2O2 - H]-	C21H15N4O4-	Alkaloids	0.958	Anthranilic acid alkaloids	0.111	Imidazole alkaloids	0.100	Benzenoids	1.000	Benzene and substituted derivatives	0.713					Benzene and substituted derivatives	0.713	Organic compounds; Organoheterocyclic compounds; Triazoles; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552187	852601184900738672	852601184896544367	16	
5	C11H22N3O12	[M - H]-	C11H21N3O12-	Carbohydrates	0.989	Aminosugars and aminoglycosides	0.649	Disaccharides	0.404	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.992	Glycosyl compounds	0.841	O-glycosyl compounds	0.828	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552188	852601184900738672	852601184896544367	16	
6	C10H20N3O10	[M + CH2O2 - H]-	C11H21N3O12-	Carbohydrates	0.989	Saccharides	0.745	Disaccharides	0.832	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.995	Disaccharides	0.729	Disaccharides	0.729	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Primary amines; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552189	852601184900738672	852601184896544367	16	
7	C18H20N4O4S	[M - H]-	C18H19N4O4S-	Alkaloids	0.141	Histidine alkaloids	0.096	Imidazole alkaloids	0.098	Organoheterocyclic compounds	0.995	Azoles	0.915	Imidazoles	0.766	Substituted imidazoles	0.738	Nitroimidazoles	0.503	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Alcohols and polyols; Nitroimidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Thioethers; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Thiophenol ethers; Benzenoids; Sulfenyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Alkylarylthioethers; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552190	852601184900738672	852601184896544367	16	
8	C17H18N4O2S	[M + CH2O2 - H]-	C18H19N4O4S-	Alkaloids	0.763	Pseudoalkaloids (transamidation)	0.197	Purine alkaloids	0.064	Organoheterocyclic compounds	0.998	Imidazopyrimidines	0.749	Purines and purine derivatives	0.795			Purines and purine derivatives	0.795	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Thioethers; Diazines; Imidazopyrimidines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Thiophenol ethers; Benzenoids; Amines; Sulfenyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552191	852601184900738672	852601184896544367	16	
9	C10H16N10O7	[M - H]-	C10H15N10O7-	Carbohydrates	0.952	Histidine alkaloids	0.702	Imidazole alkaloids	0.700	Organic oxygen compounds	1.000	Organooxygen compounds	0.989	Carbohydrates and carbohydrate conjugates	0.905	Glycosyl compounds	0.471	Glycosylamines	0.667	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Guanidines; Monoalkylamines; Organic nitro compounds; Pentoses; Monosaccharides; Secondary alcohols; Glycosylamines; Polyols; Amines; Primary amines; 1,2-diols; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552192	852601184900738672	852601184896544367	16	
10	C9H14N10O5	[M + CH2O2 - H]-	C10H15N10O7-	Carbohydrates	0.981	Nucleosides	0.908	Purine nucleosides	0.791	Organic oxygen compounds	1.000	Organooxygen compounds	0.994	Carbohydrates and carbohydrate conjugates	0.953	Glycosyl compounds	0.766	Glycosylamines	0.816	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Guanidines; Azoles; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	387.113	94	1.561	852608702402552193	852601184900738672	852601184896544367	16	
1	C12H22O11	[M + K]+	C12H22KO11+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.998	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Glycosyl compounds	0.987	C-glycosyl compounds	0.574	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	381.080	95	1.577	852608696249506769	852601231176500299	852601231176500298	1135	
2	C13H18N4O7	[M + K]+	C13H18KN4O7+	Carbohydrates	0.981	Nucleosides	0.960	Purine nucleosides	0.906	Nucleosides, nucleotides, and analogues	0.836	Purine nucleosides	0.676					Purine nucleosides	0.676	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Lactams; Purines and purine derivatives; Hypoxanthines; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Ureas; Purinones; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.080	95	1.577	852608696249506770	852601231176500299	852601231176500298	1135	
