formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C10H14O3	[M + H]+	C10H15O3+	Terpenoids	0.485	Cyclic polyketides	0.422	Macrolide lactones	0.139	Organic acids and derivatives	0.950	Carboxylic acids and derivatives	0.929	Carboxylic acid derivatives	0.736	Carboxylic acid esters	0.545	Carboxylic acid esters	0.545	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.102	22	0.363	832320151510543310	832319756864273039	832319756864273038	1298	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.935	Nicotinic acid alkaloids	0.991	Pyridine alkaloids	0.991	Organoheterocyclic compounds	0.782	Pyridines and derivatives	0.789	Methylpyridines	0.863			Methylpyridines	0.863	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.097	22	0.367	832320146125055234	832319757359200971	832319757359200970	1310	
1	C16H12N4O7	[M - H]-	C16H11N4O7-	Alkaloids	0.378	Histidine alkaloids	0.048	Imidazole alkaloids	0.048	Benzenoids	0.999	Benzene and substituted derivatives	0.994	Nitrobenzenes	0.909			Nitrobenzenes	0.909	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	371.061	22	0.374	832320153041464650	832319697531642201	832319697527447896	13	
2	C16H10N4O6	[M + H2O - H]-	C16H11N4O7-	Alkaloids	0.780	Histidine alkaloids	0.112	Imidazole alkaloids	0.111	Benzenoids	0.998	Benzene and substituted derivatives	0.950	Nitrobenzenes	0.873			Nitrobenzenes	0.873	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	371.061	22	0.374	832320153041464651	832319697531642201	832319697527447896	13	
3	C15H10N4O5	[M + CH2O2 - H]-	C16H11N4O7-	Alkaloids	0.851	Histidine alkaloids	0.128	Imidazole alkaloids	0.129	Benzenoids	0.998	Benzene and substituted derivatives	0.956	Nitrobenzenes	0.863			Nitrobenzenes	0.863	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Organic nitro compounds; Organic oxoazanium compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	371.061	22	0.374	832320153041464652	832319697531642201	832319697527447896	13	
1	C3H5O3P	[M + K]+	C3H5KO3P+	Fatty acids	0.431	Fatty acyls	0.083	Halogenated fatty acids	0.018	Organic oxygen compounds	0.995	Organooxygen compounds	0.695					Organooxygen compounds	0.695	Organic compounds; Organooxygen compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	158.961	24	0.394	832320162474457299	832319757405338320	832319757405338319	1311	
1	C5H12N3O7	[M - H]-	C5H11N3O7-	Carbohydrates	0.919	Aminosugars and aminoglycosides	0.330	Monosaccharides	0.261	Organic oxygen compounds	1.000	Organooxygen compounds	0.989	Carbohydrates and carbohydrate conjugates	0.952	Monosaccharides	0.939	Monosaccharides	0.939	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.061	24	0.402	832320153456700932	832319697862992237	832319697862992236	17	
2	C5H10N3O6	[M + H2O - H]-	C5H11N3O7-	Carbohydrates	0.927	Saccharides	0.288	Monosaccharides	0.348	Organic oxygen compounds	0.999	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.844	Monosaccharides	0.839	Monosaccharides	0.839	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Carboximidamides; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.061	24	0.402	832320153456700933	832319697862992237	832319697862992236	17	
3	C4H10N3O5	[M + CH2O2 - H]-	C5H11N3O7-	Carbohydrates	0.934	Saccharides	0.287	Monosaccharides	0.309	Organic oxygen compounds	0.999	Organooxygen compounds	0.994	Carbohydrates and carbohydrate conjugates	0.896	Monosaccharides	0.867	Monosaccharides	0.867	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Carboximidamides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.061	24	0.402	832320153456700934	832319697862992237	832319697862992236	17	
4	C8H15FO4S	[M - H]-	C8H14FO4S-	Fatty acids	0.994	Fatty Acids and Conjugates	0.879	Thia fatty acids	0.397	Lipids and lipid-like molecules	0.982	Fatty Acyls	0.985	Fatty acids and conjugates	0.980	Halogenated fatty acids	0.857	Halogenated fatty acids	0.857	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Halogenated fatty acids; Alkyl fluorides; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Organofluorides; Secondary alcohols; Carbonyl compounds; Alkyl halides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225.061	24	0.402	832320153456700935	832319697862992237	832319697862992236	17	
5	C8H13FO3S	[M + H2O - H]-	C8H14FO4S-	Fatty acids	0.935	Fatty Acids and Conjugates	0.621	Thia fatty acids	0.261	Lipids and lipid-like molecules	0.722	Fatty Acyls	0.751	Fatty acids and conjugates	0.799	Halogenated fatty acids	0.644	Halogenated fatty acids	0.644	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Hydroxy fatty acids; Halogenated fatty acids; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Organofluorides; Carbonyl compounds; Alkyl halides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225.061	24	0.402	832320153456700936	832319697862992237	832319697862992236	17	
6	C7H13FO2S	[M + CH2O2 - H]-	C8H14FO4S-	Fatty acids	0.984	Fatty Acids and Conjugates	0.900	Thia fatty acids	0.427	Lipids and lipid-like molecules	0.885	Fatty Acyls	0.907	Fatty acids and conjugates	0.891	Halogenated fatty acids	0.631	Halogenated fatty acids	0.631	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Halogenated fatty acids; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Organofluorides; Carbonyl compounds; Alkyl halides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225.061	24	0.402	832320153456700937	832319697862992237	832319697862992236	17	
1	C7H6O2	[M + H]+	C7H7O2+	Shikimates and Phenylpropanoids	0.969	Phenolic acids (C6-C1)	0.996	Simple phenolic acids	0.991	Benzenoids	0.987	Benzene and substituted derivatives	0.921	Benzoic acids and derivatives	0.441	Benzoic acids	0.603	Benzoic acids	0.603	Organic compounds; Aldehydes; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acids; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Aryl-aldehydes; Organic oxides; Hydroxybenzaldehydes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	123.044	24	0.402	832320149669243313	832319756990102174	832319756990102173	1301	
1	C4H3F2NO2	[M + Na]+	C4H3F2NNaO2+	Fatty acids	0.669	Fatty Acids and Conjugates	0.283	Halogenated fatty acids	0.899	Organohalogen compounds	0.987	Organofluorides	0.936					Organofluorides	0.936	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organofluorides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158.003	24	0.402	832320244506681011	832319757107542701	832319757107542700	1304	
1	C10H14O3	[M - H2O + H]+	C10H13O2+	Fatty acids	0.485	Cyclic polyketides	0.207	Macrolide lactones	0.399	Organoheterocyclic compounds	0.562	Lactones	0.566					Lactones	0.566	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.091	24	0.405	832320147786000076	832319757027850915	832319757019462306	1302	
1	C7H5NS	[M + H]+	C7H6NS+	Alkaloids	0.634	Nicotinic acid alkaloids	0.298	Pyridine alkaloids	0.301	Organoheterocyclic compounds	0.975	Benzothiazoles	0.912					Benzothiazoles	0.912	Organic compounds; Organoheterocyclic compounds; Thiazoles; Organonitrogen compounds; Benzothiazoles; Azoles; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	136.022	27	0.446	832320155641934062	832319757216594620	832319757216594619	1307	
1	C10H15NO2S	[M + H]+	C10H16NO2S+	Alkaloids	0.632	Nicotinic acid alkaloids	0.050	Phenylalanine-derived alkaloids	0.448	Benzenoids	0.999	Benzene and substituted derivatives	0.999	Benzenesulfonamides	0.996			Benzenesulfonamides	0.996	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Sulfonyls; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214.090	28	0.460	832320148478060488	832319756830718602	832319756830718601	1297	
1	C6H10O5	[M - H4O2 + H]+	C6H7O3+	Carbohydrates	0.973	Saccharides	0.952	Monosaccharides	0.938	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.683	Monosaccharides	0.645	Monosaccharides	0.645	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	127.039	28	0.463	832320147668559517	832319757069793960	832319757069793959	1303	
2	C6H8O4	[M - H2O + H]+	C6H7O3+	Polyketides	0.589	Cyclic polyketides	0.718	2-pyrone derivatives	0.610	Organic acids and derivatives	0.600	Carboxylic acids and derivatives	0.522					Carboxylic acids and derivatives	0.522	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	127.039	28	0.463	832320147668559516	832319757069793960	832319757069793959	1303	
1	C6H10N3O6	[M - H]-	C6H9N3O6-	Amino acids and Peptides	0.790	Small peptides	0.975	Aminoacids	0.962	Organic acids and derivatives	0.968	Carboxylic acids and derivatives	0.970	Amino acids, peptides, and analogues	0.976	Amino acids and derivatives	0.975	Alpha amino acids	0.947	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	219.050	28	0.467	832320157550342865	832319698001404279	832319697997209974	19	
2	C6H8N3O5	[M + H2O - H]-	C6H9N3O6-	Amino acids and Peptides	0.742	Small peptides	0.986	Aminoacids	0.972	Organic acids and derivatives	0.929	Carboxylic acids and derivatives	0.953	Amino acids, peptides, and analogues	0.947	Amino acids and derivatives	0.946	Alpha amino acids	0.631	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Alpha amino acids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	219.050	28	0.467	832320157550342866	832319698001404279	832319697997209974	19	
3	C5H8N3O4	[M + CH2O2 - H]-	C6H9N3O6-	Amino acids and Peptides	0.956	Small peptides	0.993	Aminoacids	0.993	Organic acids and derivatives	0.983	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.979	Amino acids and derivatives	0.978	Alpha amino acids	0.746	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Primary amines; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	219.050	28	0.467	832320157550342867	832319698001404279	832319697997209974	19	
